Fecha,Hora,Timestamp,Usuario,IP,Puerto,Resultado
2025-09-17,18:38:43,2025-09-17 18:38:43,operator,10.1.1.15,45639,Failed
2025-09-17,07:01:13,2025-09-17 07:01:13,webmaster,198.18.0.1,44236,Failed
2025-09-17,13:52:29,2025-09-17 13:52:29,service,203.0.113.45,43780,Failed
2025-09-17,07:32:49,2025-09-17 07:32:49,root,198.51.100.200,52306,Failed
2025-09-17,13:29:54,2025-09-17 13:29:54,test,203.0.113.45,41673,Failed
2025-09-17,01:43:33,2025-09-17 01:43:33,operator,203.0.113.100,48604,Failed
2025-09-17,06:59:21,2025-09-17 06:59:21,admin,10.0.0.5,52809,Failed
2025-09-17,20:05:37,2025-09-17 20:05:37,demo,198.51.100.12,41452,Failed
2025-09-17,17:59:05,2025-09-17 17:59:05,service,192.168.1.77,57934,Failed
2025-09-17,02:42:41,2025-09-17 02:42:41,test,172.16.0.2,46716,Failed
2025-09-17,23:57:33,2025-09-17 23:57:33,operator,10.1.1.15,46763,Failed
2025-09-17,08:30:12,2025-09-17 08:30:12,webmaster,203.0.113.77,57918,Failed
2025-09-17,09:36:08,2025-09-17 09:36:08,ftp,198.18.0.1,52886,Failed
2025-09-17,16:36:39,2025-09-17 16:36:39,test,203.0.113.45,50884,Failed
2025-09-17,22:01:20,2025-09-17 22:01:20,operator,203.0.113.100,57790,Failed
2025-09-17,18:38:32,2025-09-17 18:38:32,developer,203.0.113.77,47765,Failed
2025-09-17,17:44:30,2025-09-17 17:44:30,admin,203.0.113.100,47828,Failed
2025-09-17,18:20:28,2025-09-17 18:20:28,demo,10.1.1.15,55200,Failed
2025-09-17,10:58:49,2025-09-17 10:58:49,root,198.51.100.200,58859,Failed
2025-09-17,14:47:52,2025-09-17 14:47:52,webmaster,203.0.113.77,49610,Failed
2025-09-17,07:39:10,2025-09-17 07:39:10,admin,203.0.113.45,52595,Failed
2025-09-17,07:01:36,2025-09-17 07:01:36,operator,192.168.1.77,49465,Failed
2025-09-17,18:14:27,2025-09-17 18:14:27,developer,172.16.0.2,59701,Failed
2025-09-17,19:42:23,2025-09-17 19:42:23,webmaster,203.0.114.88,56777,Failed
2025-09-17,01:13:02,2025-09-17 01:13:02,demo,198.18.0.1,47820,Failed
2025-09-17,20:36:08,2025-09-17 20:36:08,webmaster,198.51.100.200,50973,Failed
2025-09-17,12:12:04,2025-09-17 12:12:04,user2,203.0.113.100,54148,Failed
2025-09-17,14:22:07,2025-09-17 14:22:07,sysadmin,198.51.100.200,59413,Failed
2025-09-17,07:47:54,2025-09-17 07:47:54,service,10.0.0.5,40125,Failed
2025-09-17,22:14:35,2025-09-17 22:14:35,ftp,198.18.0.1,55900,Failed
2025-09-17,18:17:03,2025-09-17 18:17:03,root,198.51.100.200,54189,Failed
2025-09-17,18:36:28,2025-09-17 18:36:28,demo,10.1.1.15,57584,Failed
2025-09-17,14:19:34,2025-09-17 14:19:34,user1,203.0.114.88,43350,Failed
2025-09-17,11:42:51,2025-09-17 11:42:51,backup,10.0.0.5,42607,Failed
2025-09-17,07:19:00,2025-09-17 07:19:00,test,198.51.100.200,41975,Failed
2025-09-17,17:35:38,2025-09-17 17:35:38,admin,198.18.0.1,56066,Failed
2025-09-17,04:43:56,2025-09-17 04:43:56,ftp,198.51.100.200,41880,Failed
2025-09-17,18:47:31,2025-09-17 18:47:31,test,10.0.0.5,57268,Failed
2025-09-17,10:08:56,2025-09-17 10:08:56,test,192.168.1.50,40460,Failed
2025-09-17,19:59:03,2025-09-17 19:59:03,demo,10.1.1.15,49529,Failed
2025-09-17,18:34:25,2025-09-17 18:34:25,user1,192.168.1.50,49694,Failed
2025-09-17,22:17:28,2025-09-17 22:17:28,operator,198.18.0.1,57642,Failed
2025-09-17,06:56:00,2025-09-17 06:56:00,user2,198.51.100.12,43435,Failed
2025-09-17,08:24:36,2025-09-17 08:24:36,guest,198.18.0.1,41145,Failed
2025-09-17,16:27:00,2025-09-17 16:27:00,backup,198.51.100.12,45105,Failed
2025-09-17,04:09:16,2025-09-17 04:09:16,service,198.18.0.1,40186,Failed
2025-09-17,15:37:31,2025-09-17 15:37:31,demo,10.0.0.5,44250,Failed
2025-09-17,00:22:21,2025-09-17 00:22:21,guest,198.51.100.200,40610,Failed
2025-09-17,20:18:09,2025-09-17 20:18:09,operator,203.0.114.88,59200,Failed
2025-09-17,02:37:55,2025-09-17 02:37:55,service,203.0.113.77,42566,Failed
2025-09-17,09:33:58,2025-09-17 09:33:58,test,203.0.113.100,55783,Failed
2025-09-17,03:06:26,2025-09-17 03:06:26,operator,203.0.113.45,59039,Failed
2025-09-17,00:37:45,2025-09-17 00:37:45,ftp,198.18.0.1,50679,Failed
2025-09-17,12:47:30,2025-09-17 12:47:30,test,203.0.113.45,58359,Failed
2025-09-17,11:36:29,2025-09-17 11:36:29,developer,203.0.113.45,41305,Failed
2025-09-17,09:50:10,2025-09-17 09:50:10,sysadmin,198.51.100.12,45274,Failed
2025-09-17,14:50:42,2025-09-17 14:50:42,operator,10.1.1.15,50615,Failed
2025-09-17,10:35:58,2025-09-17 10:35:58,operator,203.0.113.100,48005,Failed
2025-09-17,17:17:52,2025-09-17 17:17:52,admin,198.18.0.1,41102,Failed
2025-09-17,06:05:15,2025-09-17 06:05:15,user1,198.51.100.200,57679,Failed
2025-09-17,07:20:10,2025-09-17 07:20:10,operator,203.0.113.100,51036,Failed
2025-09-17,05:47:13,2025-09-17 05:47:13,service,203.0.113.77,41183,Failed
2025-09-17,07:29:34,2025-09-17 07:29:34,root,203.0.113.77,58910,Failed
2025-09-17,15:17:57,2025-09-17 15:17:57,webmaster,198.18.0.1,41056,Failed
2025-09-17,02:37:36,2025-09-17 02:37:36,test,203.0.113.45,40211,Failed
2025-09-17,21:54:58,2025-09-17 21:54:58,root,203.0.113.45,44374,Failed
2025-09-17,18:22:10,2025-09-17 18:22:10,webmaster,192.168.1.77,55958,Failed
2025-09-17,09:40:13,2025-09-17 09:40:13,user1,203.0.114.88,40400,Failed
2025-09-17,00:17:38,2025-09-17 00:17:38,guest,172.16.0.2,48486,Failed
2025-09-17,10:41:58,2025-09-17 10:41:58,backup,203.0.113.100,57911,Failed
2025-09-17,17:01:26,2025-09-17 17:01:26,backup,198.18.0.1,49452,Failed
2025-09-17,09:49:55,2025-09-17 09:49:55,user1,198.18.0.1,48797,Failed
2025-09-17,06:05:20,2025-09-17 06:05:20,ftp,198.51.100.12,53134,Failed
2025-09-17,09:22:21,2025-09-17 09:22:21,user2,192.168.1.50,52983,Failed
2025-09-17,01:09:19,2025-09-17 01:09:19,user1,10.0.0.5,44692,Failed
2025-09-17,05:43:42,2025-09-17 05:43:42,user1,198.18.0.1,47244,Failed
2025-09-17,20:33:55,2025-09-17 20:33:55,service,203.0.113.100,58620,Failed
2025-09-17,22:20:24,2025-09-17 22:20:24,admin,192.168.1.77,42222,Failed
2025-09-17,11:17:53,2025-09-17 11:17:53,operator,203.0.113.77,58911,Failed
2025-09-17,01:39:06,2025-09-17 01:39:06,demo,198.18.0.1,48203,Failed
2025-09-17,11:35:57,2025-09-17 11:35:57,service,10.0.0.5,52869,Failed
2025-09-17,20:39:05,2025-09-17 20:39:05,demo,203.0.113.45,56418,Failed
2025-09-17,01:14:54,2025-09-17 01:14:54,test,192.168.1.77,44427,Failed
2025-09-17,08:38:18,2025-09-17 08:38:18,root,198.51.100.12,41412,Failed
2025-09-17,00:12:39,2025-09-17 00:12:39,guest,172.16.0.2,50605,Failed
2025-09-17,01:51:05,2025-09-17 01:51:05,developer,203.0.114.88,46334,Failed
2025-09-17,11:06:45,2025-09-17 11:06:45,ftp,203.0.113.100,58616,Failed
2025-09-17,19:10:25,2025-09-17 19:10:25,sysadmin,172.16.0.2,46987,Failed
2025-09-17,16:07:27,2025-09-17 16:07:27,developer,203.0.113.45,54006,Failed
2025-09-17,09:31:10,2025-09-17 09:31:10,guest,203.0.113.100,54155,Failed
2025-09-17,15:31:41,2025-09-17 15:31:41,guest,203.0.114.88,56431,Failed
2025-09-17,19:14:40,2025-09-17 19:14:40,backup,203.0.113.45,58047,Failed
2025-09-17,13:43:43,2025-09-17 13:43:43,sysadmin,203.0.113.100,50127,Failed
2025-09-17,23:23:46,2025-09-17 23:23:46,user1,10.0.0.5,41307,Failed
2025-09-17,16:06:01,2025-09-17 16:06:01,sysadmin,198.18.0.1,58595,Failed
2025-09-17,08:38:28,2025-09-17 08:38:28,operator,203.0.114.88,48741,Failed
2025-09-17,03:46:45,2025-09-17 03:46:45,developer,203.0.113.45,55141,Failed
2025-09-17,08:49:59,2025-09-17 08:49:59,service,198.18.0.1,49873,Failed
2025-09-17,13:25:36,2025-09-17 13:25:36,backup,10.0.0.5,41991,Failed
2025-09-17,01:15:04,2025-09-17 01:15:04,backup,203.0.114.88,59923,Failed
2025-09-17,14:17:33,2025-09-17 14:17:33,service,203.0.114.88,53182,Failed
2025-09-17,17:28:41,2025-09-17 17:28:41,ftp,198.51.100.200,57935,Failed
2025-09-17,08:58:43,2025-09-17 08:58:43,operator,192.168.1.77,45505,Failed
2025-09-17,10:11:59,2025-09-17 10:11:59,admin,192.168.1.50,47338,Failed
2025-09-17,22:28:53,2025-09-17 22:28:53,webmaster,192.168.1.77,59598,Failed
2025-09-17,14:45:51,2025-09-17 14:45:51,demo,192.168.1.50,45576,Failed
2025-09-17,13:01:52,2025-09-17 13:01:52,test,203.0.113.77,49750,Failed
2025-09-17,08:35:16,2025-09-17 08:35:16,webmaster,198.51.100.12,50718,Failed
2025-09-17,00:29:27,2025-09-17 00:29:27,developer,203.0.113.100,56338,Failed
2025-09-17,07:29:11,2025-09-17 07:29:11,webmaster,10.0.0.5,45564,Failed
2025-09-17,08:02:41,2025-09-17 08:02:41,user2,172.16.0.2,45204,Failed
2025-09-17,04:16:10,2025-09-17 04:16:10,user1,172.16.0.2,53625,Failed
2025-09-17,04:58:45,2025-09-17 04:58:45,developer,198.51.100.200,41689,Failed
2025-09-17,19:54:42,2025-09-17 19:54:42,root,192.168.1.77,53169,Failed
2025-09-17,15:36:02,2025-09-17 15:36:02,test,172.16.0.2,52251,Failed
2025-09-17,09:29:08,2025-09-17 09:29:08,user1,198.18.0.1,51830,Failed
2025-09-17,01:50:55,2025-09-17 01:50:55,user2,10.0.0.5,45255,Failed
2025-09-17,12:50:59,2025-09-17 12:50:59,guest,203.0.113.100,50292,Failed
2025-09-17,01:38:04,2025-09-17 01:38:04,test,198.51.100.200,42209,Failed
2025-09-17,09:27:13,2025-09-17 09:27:13,ftp,203.0.114.88,40592,Failed
2025-09-17,13:27:14,2025-09-17 13:27:14,user1,10.1.1.15,59189,Failed
2025-09-17,05:28:43,2025-09-17 05:28:43,sysadmin,10.0.0.5,46910,Failed
2025-09-17,19:07:24,2025-09-17 19:07:24,demo,172.16.0.2,47167,Failed
2025-09-17,20:32:42,2025-09-17 20:32:42,backup,192.168.1.50,47691,Failed
2025-09-17,10:19:52,2025-09-17 10:19:52,developer,192.168.1.50,53257,Failed
2025-09-17,22:30:18,2025-09-17 22:30:18,service,10.1.1.15,58349,Failed
2025-09-17,06:20:07,2025-09-17 06:20:07,test,198.18.0.1,55807,Failed
2025-09-17,06:14:51,2025-09-17 06:14:51,webmaster,10.1.1.15,41338,Failed
2025-09-17,19:23:41,2025-09-17 19:23:41,ftp,203.0.113.45,57489,Failed
2025-09-17,09:21:05,2025-09-17 09:21:05,demo,203.0.113.100,49109,Failed
2025-09-17,13:16:38,2025-09-17 13:16:38,root,203.0.114.88,59908,Failed
2025-09-17,00:48:20,2025-09-17 00:48:20,developer,203.0.113.100,40288,Failed
2025-09-17,13:08:04,2025-09-17 13:08:04,ftp,203.0.113.45,42326,Failed
2025-09-17,06:06:41,2025-09-17 06:06:41,admin,198.51.100.200,54293,Failed
2025-09-17,21:24:58,2025-09-17 21:24:58,guest,198.18.0.1,46841,Failed
2025-09-17,01:14:11,2025-09-17 01:14:11,root,203.0.113.45,50666,Failed
2025-09-17,10:28:33,2025-09-17 10:28:33,operator,198.51.100.200,58884,Failed
2025-09-17,15:04:54,2025-09-17 15:04:54,guest,198.18.0.1,48116,Failed
2025-09-17,07:11:01,2025-09-17 07:11:01,root,203.0.114.88,42915,Failed
2025-09-17,13:25:18,2025-09-17 13:25:18,developer,198.18.0.1,51356,Failed
2025-09-17,03:26:26,2025-09-17 03:26:26,ftp,203.0.113.77,55814,Failed
2025-09-17,07:11:57,2025-09-17 07:11:57,backup,203.0.113.45,46418,Failed
2025-09-17,19:48:02,2025-09-17 19:48:02,sysadmin,10.1.1.15,50404,Failed
2025-09-17,02:44:21,2025-09-17 02:44:21,test,198.51.100.12,59247,Failed
2025-09-17,10:52:53,2025-09-17 10:52:53,backup,203.0.113.77,57017,Failed
2025-09-17,03:22:57,2025-09-17 03:22:57,operator,203.0.114.88,50202,Failed
2025-09-17,08:52:01,2025-09-17 08:52:01,root,203.0.113.77,59192,Failed
2025-09-17,13:55:27,2025-09-17 13:55:27,test,203.0.114.88,59602,Failed
2025-09-17,22:31:14,2025-09-17 22:31:14,service,10.1.1.15,40562,Failed
2025-09-17,23:02:01,2025-09-17 23:02:01,operator,203.0.114.88,41196,Failed
2025-09-17,17:35:24,2025-09-17 17:35:24,demo,198.51.100.200,53323,Failed
2025-09-17,05:31:00,2025-09-17 05:31:00,user1,203.0.114.88,47335,Failed
2025-09-17,04:09:33,2025-09-17 04:09:33,service,203.0.113.77,43313,Failed
2025-09-17,17:34:12,2025-09-17 17:34:12,developer,192.168.1.77,56398,Failed
2025-09-17,16:33:53,2025-09-17 16:33:53,ftp,198.51.100.200,50003,Failed
2025-09-17,10:16:51,2025-09-17 10:16:51,service,203.0.113.45,57136,Failed
2025-09-17,14:25:45,2025-09-17 14:25:45,demo,198.51.100.12,57103,Failed
2025-09-17,05:07:53,2025-09-17 05:07:53,backup,203.0.113.45,47878,Failed
2025-09-17,18:13:25,2025-09-17 18:13:25,service,203.0.113.100,50594,Failed
2025-09-17,19:31:59,2025-09-17 19:31:59,operator,192.168.1.77,43883,Failed
2025-09-17,19:08:34,2025-09-17 19:08:34,root,192.168.1.77,45471,Failed
2025-09-17,02:26:12,2025-09-17 02:26:12,guest,10.0.0.5,45969,Failed
2025-09-17,18:03:05,2025-09-17 18:03:05,sysadmin,203.0.113.77,46060,Failed
2025-09-17,02:20:35,2025-09-17 02:20:35,webmaster,192.168.1.77,51014,Failed
2025-09-17,23:26:52,2025-09-17 23:26:52,guest,203.0.114.88,57462,Failed
2025-09-17,02:01:53,2025-09-17 02:01:53,sysadmin,203.0.113.45,42246,Failed
2025-09-17,12:22:09,2025-09-17 12:22:09,developer,203.0.113.45,46161,Failed
2025-09-17,02:55:52,2025-09-17 02:55:52,demo,10.0.0.5,41551,Failed
2025-09-17,03:10:42,2025-09-17 03:10:42,test,198.51.100.200,48554,Failed
2025-09-17,03:05:30,2025-09-17 03:05:30,admin,203.0.114.88,49184,Failed
2025-09-17,22:30:55,2025-09-17 22:30:55,guest,198.51.100.200,57976,Failed
2025-09-17,05:06:39,2025-09-17 05:06:39,developer,203.0.113.45,49358,Failed
2025-09-17,21:53:50,2025-09-17 21:53:50,root,192.168.1.50,49272,Failed
2025-09-17,02:00:41,2025-09-17 02:00:41,demo,172.16.0.2,43134,Failed
2025-09-17,07:53:03,2025-09-17 07:53:03,guest,203.0.113.45,41497,Failed
2025-09-17,14:13:29,2025-09-17 14:13:29,service,172.16.0.2,54519,Failed
2025-09-17,09:07:54,2025-09-17 09:07:54,test,198.51.100.12,49051,Failed
2025-09-17,04:52:22,2025-09-17 04:52:22,user1,203.0.113.100,55440,Failed
2025-09-17,13:40:36,2025-09-17 13:40:36,sysadmin,192.168.1.50,43974,Failed
2025-09-17,19:41:03,2025-09-17 19:41:03,webmaster,10.1.1.15,58736,Failed
2025-09-17,10:13:22,2025-09-17 10:13:22,ftp,192.168.1.50,55388,Failed
2025-09-17,02:51:36,2025-09-17 02:51:36,developer,10.0.0.5,45637,Failed
2025-09-17,21:48:52,2025-09-17 21:48:52,backup,203.0.113.77,58366,Failed
2025-09-17,17:34:13,2025-09-17 17:34:13,sysadmin,198.51.100.12,46959,Failed
2025-09-17,09:27:00,2025-09-17 09:27:00,sysadmin,203.0.113.45,53588,Failed
2025-09-17,05:49:58,2025-09-17 05:49:58,backup,198.51.100.12,54816,Failed
2025-09-17,06:59:42,2025-09-17 06:59:42,admin,10.0.0.5,40210,Failed
2025-09-17,09:11:49,2025-09-17 09:11:49,guest,10.0.0.5,57408,Failed
2025-09-17,08:53:08,2025-09-17 08:53:08,webmaster,10.1.1.15,41590,Failed
2025-09-17,05:59:50,2025-09-17 05:59:50,user1,203.0.113.77,44084,Failed
2025-09-17,21:51:56,2025-09-17 21:51:56,backup,10.1.1.15,52876,Failed
2025-09-17,16:28:15,2025-09-17 16:28:15,guest,203.0.113.77,47297,Failed
2025-09-17,02:45:59,2025-09-17 02:45:59,user2,203.0.114.88,58126,Failed
2025-09-17,09:02:48,2025-09-17 09:02:48,developer,198.51.100.12,51574,Failed
2025-09-17,04:09:53,2025-09-17 04:09:53,user2,198.51.100.200,49764,Failed
2025-09-17,12:47:09,2025-09-17 12:47:09,operator,198.51.100.200,50263,Failed
2025-09-17,15:17:11,2025-09-17 15:17:11,test,203.0.113.100,58809,Failed
2025-09-17,02:13:52,2025-09-17 02:13:52,sysadmin,198.51.100.200,44856,Failed
2025-09-17,01:36:32,2025-09-17 01:36:32,test,192.168.1.77,59576,Failed
2025-09-17,08:18:07,2025-09-17 08:18:07,demo,192.168.1.77,48804,Failed
2025-09-17,04:56:45,2025-09-17 04:56:45,admin,203.0.113.45,57279,Failed
2025-09-17,22:43:44,2025-09-17 22:43:44,sysadmin,198.51.100.200,59813,Failed
2025-09-17,13:58:06,2025-09-17 13:58:06,test,10.1.1.15,49807,Failed
2025-09-17,03:39:00,2025-09-17 03:39:00,user1,172.16.0.2,53667,Failed
2025-09-17,07:22:38,2025-09-17 07:22:38,root,198.51.100.12,51128,Failed
2025-09-17,09:14:26,2025-09-17 09:14:26,backup,203.0.113.45,52774,Failed
2025-09-17,08:05:11,2025-09-17 08:05:11,demo,10.0.0.5,42076,Failed
2025-09-17,09:57:58,2025-09-17 09:57:58,demo,203.0.113.77,44939,Failed
2025-09-17,15:45:36,2025-09-17 15:45:36,service,198.51.100.200,54248,Failed
2025-09-17,06:41:50,2025-09-17 06:41:50,test,10.0.0.5,45526,Failed
2025-09-17,18:57:38,2025-09-17 18:57:38,operator,203.0.113.100,57926,Failed
2025-09-17,05:05:47,2025-09-17 05:05:47,developer,10.0.0.5,40744,Failed
2025-09-17,15:37:32,2025-09-17 15:37:32,webmaster,203.0.113.77,46012,Failed
2025-09-17,02:35:11,2025-09-17 02:35:11,user1,198.18.0.1,55565,Failed
2025-09-17,13:56:16,2025-09-17 13:56:16,operator,192.168.1.77,47968,Failed
2025-09-17,17:52:49,2025-09-17 17:52:49,admin,172.16.0.2,58297,Failed
2025-09-17,03:50:56,2025-09-17 03:50:56,test,203.0.113.45,58303,Failed
2025-09-17,19:50:51,2025-09-17 19:50:51,operator,10.1.1.15,57110,Failed
2025-09-17,05:49:26,2025-09-17 05:49:26,operator,10.1.1.15,48148,Failed
2025-09-17,02:50:55,2025-09-17 02:50:55,root,203.0.113.100,59344,Failed
2025-09-17,09:32:20,2025-09-17 09:32:20,developer,10.1.1.15,41291,Failed
2025-09-17,10:05:11,2025-09-17 10:05:11,admin,198.51.100.12,56483,Failed
2025-09-17,15:35:12,2025-09-17 15:35:12,developer,10.1.1.15,40003,Failed
2025-09-17,09:05:40,2025-09-17 09:05:40,sysadmin,203.0.114.88,52549,Failed
2025-09-17,05:18:03,2025-09-17 05:18:03,demo,203.0.113.77,40672,Failed
2025-09-17,13:03:00,2025-09-17 13:03:00,webmaster,198.18.0.1,40869,Failed
2025-09-17,15:33:23,2025-09-17 15:33:23,ftp,172.16.0.2,44143,Failed
2025-09-17,15:47:39,2025-09-17 15:47:39,developer,10.0.0.5,50475,Failed
2025-09-17,16:58:12,2025-09-17 16:58:12,developer,10.1.1.15,49021,Failed
2025-09-17,09:47:56,2025-09-17 09:47:56,demo,198.18.0.1,48228,Failed
2025-09-17,03:38:30,2025-09-17 03:38:30,backup,10.1.1.15,49463,Failed
2025-09-17,10:03:42,2025-09-17 10:03:42,user1,203.0.113.45,50893,Failed
2025-09-17,18:10:03,2025-09-17 18:10:03,user2,198.51.100.12,51909,Failed
2025-09-17,14:17:09,2025-09-17 14:17:09,admin,203.0.113.77,56497,Failed
2025-09-17,12:11:45,2025-09-17 12:11:45,admin,198.18.0.1,40401,Failed
2025-09-17,07:26:46,2025-09-17 07:26:46,operator,10.0.0.5,42811,Failed
2025-09-17,06:19:16,2025-09-17 06:19:16,service,203.0.113.100,47171,Failed
2025-09-17,11:09:51,2025-09-17 11:09:51,backup,198.51.100.12,42996,Failed
2025-09-17,19:12:20,2025-09-17 19:12:20,user2,192.168.1.50,45345,Failed
2025-09-17,11:19:36,2025-09-17 11:19:36,backup,198.18.0.1,56020,Failed
2025-09-17,00:47:37,2025-09-17 00:47:37,ftp,203.0.113.77,53948,Failed
2025-09-17,23:28:56,2025-09-17 23:28:56,user1,192.168.1.77,46042,Failed
2025-09-17,00:22:37,2025-09-17 00:22:37,developer,10.1.1.15,50673,Failed
2025-09-17,10:34:16,2025-09-17 10:34:16,user1,203.0.113.100,59321,Failed
2025-09-17,10:20:16,2025-09-17 10:20:16,operator,203.0.113.77,48818,Failed
2025-09-17,12:17:38,2025-09-17 12:17:38,developer,203.0.114.88,42887,Failed
2025-09-17,17:39:52,2025-09-17 17:39:52,root,203.0.114.88,58412,Failed
2025-09-17,03:31:30,2025-09-17 03:31:30,developer,192.168.1.77,52551,Failed
2025-09-17,23:00:51,2025-09-17 23:00:51,ftp,172.16.0.2,43068,Failed
2025-09-17,15:23:20,2025-09-17 15:23:20,backup,198.18.0.1,55551,Failed
2025-09-17,17:22:43,2025-09-17 17:22:43,operator,10.0.0.5,48458,Failed
2025-09-17,19:54:18,2025-09-17 19:54:18,developer,203.0.114.88,46258,Failed
2025-09-17,14:33:23,2025-09-17 14:33:23,webmaster,192.168.1.50,57263,Failed
2025-09-17,00:56:44,2025-09-17 00:56:44,ftp,192.168.1.77,55237,Failed
2025-09-17,16:59:54,2025-09-17 16:59:54,root,198.18.0.1,55099,Failed
2025-09-17,03:10:10,2025-09-17 03:10:10,backup,192.168.1.50,44406,Failed
2025-09-17,19:14:52,2025-09-17 19:14:52,operator,192.168.1.50,51592,Failed
2025-09-17,00:46:32,2025-09-17 00:46:32,guest,192.168.1.50,48335,Failed
2025-09-17,06:09:32,2025-09-17 06:09:32,backup,203.0.113.45,45716,Failed
2025-09-17,10:14:12,2025-09-17 10:14:12,webmaster,203.0.113.77,54658,Failed
2025-09-17,04:55:39,2025-09-17 04:55:39,operator,198.51.100.12,42299,Failed
2025-09-17,04:19:39,2025-09-17 04:19:39,test,172.16.0.2,44871,Failed
2025-09-17,23:35:42,2025-09-17 23:35:42,user2,203.0.113.100,42341,Failed
2025-09-17,12:53:15,2025-09-17 12:53:15,demo,203.0.113.77,49639,Failed
2025-09-17,16:26:05,2025-09-17 16:26:05,developer,10.0.0.5,40348,Failed
2025-09-17,15:37:12,2025-09-17 15:37:12,user1,203.0.113.100,50339,Failed
2025-09-17,12:23:44,2025-09-17 12:23:44,admin,203.0.113.100,40490,Failed
2025-09-17,09:38:13,2025-09-17 09:38:13,demo,10.1.1.15,50232,Failed
2025-09-17,12:50:24,2025-09-17 12:50:24,admin,10.0.0.5,58920,Failed
2025-09-17,21:50:03,2025-09-17 21:50:03,backup,192.168.1.50,42603,Failed
2025-09-17,12:41:55,2025-09-17 12:41:55,developer,203.0.113.77,43547,Failed
2025-09-17,11:55:40,2025-09-17 11:55:40,user1,203.0.113.77,57480,Failed
2025-09-17,18:46:52,2025-09-17 18:46:52,sysadmin,203.0.113.100,52557,Failed
2025-09-17,09:26:16,2025-09-17 09:26:16,guest,203.0.114.88,50859,Failed
2025-09-17,14:03:23,2025-09-17 14:03:23,service,203.0.113.100,43044,Failed
2025-09-17,21:53:48,2025-09-17 21:53:48,webmaster,198.18.0.1,43793,Failed
2025-09-17,07:33:44,2025-09-17 07:33:44,sysadmin,203.0.113.100,49374,Failed
2025-09-17,04:21:32,2025-09-17 04:21:32,user2,192.168.1.77,44670,Failed
2025-09-17,09:49:40,2025-09-17 09:49:40,root,10.1.1.15,52494,Failed
2025-09-17,02:52:55,2025-09-17 02:52:55,service,172.16.0.2,44312,Failed
2025-09-17,21:58:49,2025-09-17 21:58:49,user2,198.51.100.12,48962,Failed
2025-09-17,20:28:39,2025-09-17 20:28:39,root,198.18.0.1,49415,Failed
2025-09-17,22:50:48,2025-09-17 22:50:48,user1,192.168.1.77,49590,Failed
2025-09-17,05:21:57,2025-09-17 05:21:57,admin,198.18.0.1,52124,Failed
2025-09-17,00:17:07,2025-09-17 00:17:07,service,10.1.1.15,43060,Failed
2025-09-17,08:17:21,2025-09-17 08:17:21,service,172.16.0.2,46830,Failed
2025-09-17,06:39:41,2025-09-17 06:39:41,operator,192.168.1.50,45731,Failed
2025-09-17,10:05:57,2025-09-17 10:05:57,operator,10.1.1.15,53222,Failed
2025-09-17,21:37:31,2025-09-17 21:37:31,user1,203.0.114.88,59802,Failed
2025-09-17,17:26:50,2025-09-17 17:26:50,demo,203.0.113.45,41836,Failed
2025-09-17,18:25:42,2025-09-17 18:25:42,ftp,203.0.114.88,46308,Failed
2025-09-17,06:57:48,2025-09-17 06:57:48,ftp,203.0.113.77,40621,Failed
2025-09-17,00:53:55,2025-09-17 00:53:55,admin,203.0.113.100,52432,Failed
2025-09-17,22:17:33,2025-09-17 22:17:33,operator,172.16.0.2,47708,Failed
2025-09-17,08:53:56,2025-09-17 08:53:56,user2,10.0.0.5,53024,Failed
2025-09-17,02:22:05,2025-09-17 02:22:05,developer,198.51.100.200,49695,Failed
2025-09-17,15:50:42,2025-09-17 15:50:42,backup,172.16.0.2,50931,Failed
2025-09-17,06:41:54,2025-09-17 06:41:54,user1,198.51.100.12,58926,Failed
2025-09-17,19:09:13,2025-09-17 19:09:13,user2,203.0.113.100,50896,Failed
2025-09-17,22:18:20,2025-09-17 22:18:20,guest,203.0.114.88,55737,Failed
2025-09-17,14:53:54,2025-09-17 14:53:54,root,203.0.114.88,45333,Failed
2025-09-17,11:23:15,2025-09-17 11:23:15,service,203.0.113.45,53929,Failed
2025-09-17,12:00:00,2025-09-17 12:00:00,operator,203.0.113.77,52422,Failed
2025-09-17,01:23:54,2025-09-17 01:23:54,operator,198.51.100.200,45661,Failed
2025-09-17,12:54:31,2025-09-17 12:54:31,user1,10.1.1.15,56466,Failed
2025-09-17,13:29:16,2025-09-17 13:29:16,webmaster,172.16.0.2,42255,Failed
2025-09-17,21:56:06,2025-09-17 21:56:06,demo,203.0.113.100,40554,Failed
2025-09-17,19:11:12,2025-09-17 19:11:12,root,192.168.1.50,58916,Failed
2025-09-17,11:52:23,2025-09-17 11:52:23,service,203.0.113.77,51388,Failed
2025-09-17,18:09:42,2025-09-17 18:09:42,user1,203.0.113.45,56083,Failed
2025-09-17,19:01:03,2025-09-17 19:01:03,sysadmin,192.168.1.50,59639,Failed
2025-09-17,03:24:10,2025-09-17 03:24:10,webmaster,203.0.113.45,57819,Failed
2025-09-17,17:32:39,2025-09-17 17:32:39,guest,203.0.113.45,57202,Failed
2025-09-17,14:42:26,2025-09-17 14:42:26,test,203.0.113.77,58688,Failed
2025-09-17,15:02:13,2025-09-17 15:02:13,backup,10.1.1.15,47559,Failed
2025-09-17,20:37:42,2025-09-17 20:37:42,operator,203.0.113.100,49157,Failed
